,Car_Price,Car_Year,Car_Kms,Car_Model,Car_Fuel,Car_Location,Car_Company
6186,4975000,2019,25000,BMW 5 Series 520d Luxury Line ,Diesel,Mumbai,BMW
6187,3499000,2019,26000,BMW X1 xDrive20d M Sport,Diesel,Mumbai,BMW
6188,400000,2015,24123,Hyundai Grand i10 Era 1.2 Kappa VTVT ,Petrol,Thane,Hyundai
6189,325000,2013,29708,Hyundai i10 Sportz 1.2 Kappa2,Petrol,Mumbai,Hyundai
6190,365000,2016,22625,Renault Pulse RxL Petrol ,Petrol,Mumbai,Renault
6191,6250000,2020,18000,Mercedes-Benz E-Class E 200 Exclusive ,Petrol,Mumbai,Mercedes-Benz
6192,565000,2017,44329,Hyundai Grand i10 Sportz (O) AT 1.2 Kappa VTVT ,Petrol,Mumbai,Hyundai
6193,510000,2015,48286,Maruti Suzuki Swift Dzire ZXI,Petrol,Mumbai,Maruti Suzuki
6194,749000,2018,24975,Honda WR-V S MT Petrol,Petrol,Mumbai,Honda
6195,1485000,2016,59758,Toyota Innova Crysta 2.4 G 7 STR ,Diesel,Mumbai,Toyota
6196,699000,2017,16540,Maruti Suzuki Baleno Zeta 1.2 AT,Petrol,Mumbai,Maruti Suzuki
6197,425000,2016,10046,Honda Brio S MT,Petrol,Mumbai,Honda
6198,595000,2016,41280,Hyundai Xcent S AT 1.2 (O),Petrol,Mumbai,Hyundai
6199,475000,2015,29390,Volkswagen Polo Highline1.2L (P),Petrol,Mumbai,Volkswagen
6200,215000,2016,2814,Tata Nano Twist XT,Petrol,Mumbai,Tata
6201,749000,2017,28771,Honda WR-V VX MT Petrol,Petrol,Mumbai,Honda
6202,265000,2010,24000,Maruti Suzuki Ritz VXI BS-IV,Petrol,Mumbai,Maruti Suzuki
6203,340000,2013,44380,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Mumbai,Hyundai
6204,675000,2016,58000,Skoda Rapid Style 1.5 TDI AT,Diesel,Mumbai,Skoda
6205,685000,2016,69380,Honda City V Diesel,Diesel,Mumbai,Honda
6206,445000,2016,39500,Maruti Suzuki Celerio VXi AMT ABS,Petrol,Mumbai,Maruti Suzuki
6207,925000,2012,74460,BMW 3 Series 320d Prestige,Diesel,Mumbai,BMW
6208,4550000,2017,42442,Mercedes-Benz GLE 250 d,Diesel,Mumbai,Mercedes-Benz
6209,1900000,2021,3000,Mahindra Thar LX 4-STR Hard Top Petrol AT,Petrol,Mumbai,Mahindra
6210,1550000,2011,107000,Audi Q7 3.0 TDI quattro Premium Plus,Diesel,Mumbai,Audi
6211,1100000,2019,13000,Maruti Suzuki Vitara Brezza ZDi Plus AGS,Diesel,Mumbai,Maruti Suzuki
6212,1045000,2020,36000,Maruti Suzuki Vitara Brezza ZDi,Diesel,Mumbai,Maruti Suzuki
6213,475000,2017,33000,Tata Tiago Revotron XZA ,Petrol,Mumbai,Tata
6214,951000,2016,19511,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Thane,Hyundai
6215,1258000,2011,66700,Mercedes-Benz C-Class 200 CGI Avantgarde,Petrol,Mumbai,Mercedes-Benz
6216,4195000,2017,25000,Mercedes-Benz E-Class E 220d Expression ,Diesel,Mumbai,Mercedes-Benz
6217,5400000,2019,11000,BMW X3 xDrive 20d Luxury Line ,Diesel,Mumbai,BMW
6218,850000,2019,32000,Maruti Suzuki Vitara Brezza LDi,Diesel,Mumbai,Maruti Suzuki
6219,1350000,2013,53162,Audi A6 2.0 TFSi Premium,Petrol,Mumbai,Audi
6221,355000,2013,67000,Maruti Suzuki Ritz Zxi BS-IV,Petrol,Thane,Maruti Suzuki
6222,725000,2016,50667,Skoda Rapid 1.5 TDI CR Style Plus AT,Diesel,Thane,Skoda
6223,565000,2017,44329,Hyundai Grand i10 Sportz (O) AT 1.2 Kappa VTVT ,Petrol,Mumbai,Hyundai
6224,510000,2015,48286,Maruti Suzuki Swift Dzire ZXI,Petrol,Mumbai,Maruti Suzuki
6225,749000,2018,24975,Honda WR-V S MT Petrol,Petrol,Mumbai,Honda
6226,1485000,2016,59758,Toyota Innova Crysta 2.4 G 7 STR ,Diesel,Mumbai,Toyota
6227,365000,2016,22625,Renault Pulse RxL Petrol ,Petrol,Mumbai,Renault
6228,699000,2017,16540,Maruti Suzuki Baleno Zeta 1.2 AT,Petrol,Mumbai,Maruti Suzuki
6229,425000,2016,10046,Honda Brio S MT,Petrol,Mumbai,Honda
6230,595000,2016,41280,Hyundai Xcent S AT 1.2 (O),Petrol,Mumbai,Hyundai
6231,475000,2015,29390,Volkswagen Polo Highline1.2L (P),Petrol,Mumbai,Volkswagen
6232,215000,2016,2814,Tata Nano Twist XT,Petrol,Mumbai,Tata
6233,749000,2017,28771,Honda WR-V VX MT Petrol,Petrol,Mumbai,Honda
6234,265000,2010,24000,Maruti Suzuki Ritz VXI BS-IV,Petrol,Mumbai,Maruti Suzuki
6235,340000,2013,44380,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Mumbai,Hyundai
6236,675000,2016,58000,Skoda Rapid Style 1.5 TDI AT,Diesel,Mumbai,Skoda
6237,685000,2016,69380,Honda City V Diesel,Diesel,Mumbai,Honda
6238,445000,2016,39500,Maruti Suzuki Celerio VXi AMT ABS,Petrol,Mumbai,Maruti Suzuki
6239,925000,2012,74460,BMW 3 Series 320d Prestige,Diesel,Mumbai,BMW
6240,4550000,2017,42442,Mercedes-Benz GLE 250 d,Diesel,Mumbai,Mercedes-Benz
6241,1900000,2021,3000,Mahindra Thar LX 4-STR Hard Top Petrol AT,Petrol,Mumbai,Mahindra
6242,1550000,2011,107000,Audi Q7 3.0 TDI quattro Premium Plus,Diesel,Mumbai,Audi
6243,1100000,2019,13000,Maruti Suzuki Vitara Brezza ZDi Plus AGS,Diesel,Mumbai,Maruti Suzuki
6244,1045000,2020,36000,Maruti Suzuki Vitara Brezza ZDi,Diesel,Mumbai,Maruti Suzuki
6245,475000,2017,33000,Tata Tiago Revotron XZA ,Petrol,Mumbai,Tata
6246,951000,2016,19511,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Thane,Hyundai
6247,475000,2010,73000,Honda Accord 2.4 Elegance AT,Petrol,Mumbai,Honda
6248,1258000,2011,66700,Mercedes-Benz C-Class 200 CGI Avantgarde,Petrol,Mumbai,Mercedes-Benz
6249,1485000,2016,59758,Toyota Innova Crysta 2.4 G 7 STR ,Diesel,Mumbai,Toyota
6250,2900000,2010,48000,BMW Z4 Roadster sDrive35i,Petrol,Mumbai,BMW
6251,325000,2012,119120,Nissan Sunny XV Diesel,Diesel,Mumbai,Nissan
6252,695000,2016,60000,Maruti Suzuki Ertiga VXI,Petrol,Thane,Maruti Suzuki
6253,415000,2011,88258,Mahindra Scorpio LX BS-IV,Diesel,Thane,Mahindra
6255,565000,2017,44329,Hyundai Grand i10 Sportz (O) AT 1.2 Kappa VTVT ,Petrol,Mumbai,Hyundai
6256,510000,2015,48286,Maruti Suzuki Swift Dzire ZXI,Petrol,Mumbai,Maruti Suzuki
6257,749000,2018,24975,Honda WR-V S MT Petrol,Petrol,Mumbai,Honda
6258,365000,2016,22625,Renault Pulse RxL Petrol ,Petrol,Mumbai,Renault
6259,699000,2017,16540,Maruti Suzuki Baleno Zeta 1.2 AT,Petrol,Mumbai,Maruti Suzuki
6260,425000,2016,10046,Honda Brio S MT,Petrol,Mumbai,Honda
6261,595000,2016,41280,Hyundai Xcent S AT 1.2 (O),Petrol,Mumbai,Hyundai
6262,475000,2015,29390,Volkswagen Polo Highline1.2L (P),Petrol,Mumbai,Volkswagen
6263,749000,2017,28771,Honda WR-V VX MT Petrol,Petrol,Mumbai,Honda
6264,340000,2013,44380,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Mumbai,Hyundai
6265,265000,2010,24000,Maruti Suzuki Ritz VXI BS-IV,Petrol,Mumbai,Maruti Suzuki
6266,925000,2012,74460,BMW 3 Series 320d Prestige,Diesel,Mumbai,BMW
6267,675000,2016,58000,Skoda Rapid Style 1.5 TDI AT,Diesel,Mumbai,Skoda
6268,685000,2016,69380,Honda City V Diesel,Diesel,Mumbai,Honda
6269,445000,2016,39500,Maruti Suzuki Celerio VXi AMT ABS,Petrol,Mumbai,Maruti Suzuki
6270,4550000,2017,42442,Mercedes-Benz GLE 250 d,Diesel,Mumbai,Mercedes-Benz
6271,215000,2016,2814,Tata Nano Twist XT,Petrol,Mumbai,Tata
6272,1550000,2011,107000,Audi Q7 3.0 TDI quattro Premium Plus,Diesel,Mumbai,Audi
6273,1900000,2021,3000,Mahindra Thar LX 4-STR Hard Top Petrol AT,Petrol,Mumbai,Mahindra
6274,645000,2015,44000,Ford EcoSport Titanium 1.5L Ti-VCT AT,Petrol,Mumbai,Ford
6275,1125000,2019,19000,Maruti Suzuki Ertiga ZDi Plus 1.5 Diesel,Diesel,Mumbai,Maruti Suzuki
6276,1295000,2012,80000,BMW 3 Series 320d Luxury Line,Diesel,Mumbai,BMW
6277,951000,2016,19511,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Thane,Hyundai
6278,365000,2016,22625,Renault Pulse RxL Petrol ,Petrol,Mumbai,Renault
6279,1258000,2011,66700,Mercedes-Benz C-Class 200 CGI Avantgarde,Petrol,Mumbai,Mercedes-Benz
6280,875000,2018,46000,Maruti Suzuki S-Cross Zeta 1.3,Diesel,Mumbai,Maruti Suzuki
6281,615000,2017,20342,Maruti Suzuki Dzire VXi AMT,Petrol,Mumbai,Maruti Suzuki
6282,675000,2017,6748,Hyundai Elite i20 Sportz 1.2,Petrol,Mumbai,Hyundai
6283,1495000,2016,55000,Toyota Innova Crysta 2.4 VX 7 STR ,Diesel,Thane,Toyota
6284,1015000,2013,92000,Mercedes-Benz C-Class 220 BlueEfficiency,Diesel,Mumbai,Mercedes-Benz
6285,325000,2012,119120,Nissan Sunny XV Diesel,Diesel,Mumbai,Nissan
6286,565000,2017,44329,Hyundai Grand i10 Sportz (O) AT 1.2 Kappa VTVT ,Petrol,Mumbai,Hyundai
6287,510000,2015,48286,Maruti Suzuki Swift Dzire ZXI,Petrol,Mumbai,Maruti Suzuki
6288,749000,2018,24975,Honda WR-V S MT Petrol,Petrol,Mumbai,Honda
6289,1485000,2016,59758,Toyota Innova Crysta 2.4 G 7 STR ,Diesel,Mumbai,Toyota
6290,699000,2017,16540,Maruti Suzuki Baleno Zeta 1.2 AT,Petrol,Mumbai,Maruti Suzuki
6291,425000,2016,10046,Honda Brio S MT,Petrol,Mumbai,Honda
6292,595000,2016,41280,Hyundai Xcent S AT 1.2 (O),Petrol,Mumbai,Hyundai
6293,475000,2015,29390,Volkswagen Polo Highline1.2L (P),Petrol,Mumbai,Volkswagen
6294,749000,2017,28771,Honda WR-V VX MT Petrol,Petrol,Mumbai,Honda
6295,340000,2013,44380,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Mumbai,Hyundai
6296,265000,2010,24000,Maruti Suzuki Ritz VXI BS-IV,Petrol,Mumbai,Maruti Suzuki
6297,925000,2012,74460,BMW 3 Series 320d Prestige,Diesel,Mumbai,BMW
6298,675000,2016,58000,Skoda Rapid Style 1.5 TDI AT,Diesel,Mumbai,Skoda
6299,685000,2016,69380,Honda City V Diesel,Diesel,Mumbai,Honda
6300,445000,2016,39500,Maruti Suzuki Celerio VXi AMT ABS,Petrol,Mumbai,Maruti Suzuki
6301,4550000,2017,42442,Mercedes-Benz GLE 250 d,Diesel,Mumbai,Mercedes-Benz
6302,215000,2016,2814,Tata Nano Twist XT,Petrol,Mumbai,Tata
6303,1550000,2011,107000,Audi Q7 3.0 TDI quattro Premium Plus,Diesel,Mumbai,Audi
6304,1900000,2021,3000,Mahindra Thar LX 4-STR Hard Top Petrol AT,Petrol,Mumbai,Mahindra
6305,645000,2015,44000,Ford EcoSport Titanium 1.5L Ti-VCT AT,Petrol,Mumbai,Ford
6306,1125000,2019,19000,Maruti Suzuki Ertiga ZDi Plus 1.5 Diesel,Diesel,Mumbai,Maruti Suzuki
6307,1295000,2012,80000,BMW 3 Series 320d Luxury Line,Diesel,Mumbai,BMW
6308,951000,2016,19511,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Thane,Hyundai
6309,888000,2019,25000,Mahindra TUV300 T8 AMT mHAWK100,Diesel,Mumbai,Mahindra
6310,1258000,2011,66700,Mercedes-Benz C-Class 200 CGI Avantgarde,Petrol,Mumbai,Mercedes-Benz
6311,525000,2019,42000,Maruti Suzuki Eeco 5 STR WITH A/C+HTR ,Petrol,Thane,Maruti Suzuki
6312,911000,2019,11234,Ford EcoSport Titanium 1.5L Ti-VCT,Petrol,Thane,Ford
6313,1030000,2015,156334,Toyota Innova 2.5 G BS IV 7 STR,Diesel,Thane,Toyota
6314,2300000,2012,80000,Land Rover Range Rover Evoque Dynamic SD4,Diesel,Navi Mumbai,Land Rover
6315,4500000,2018,29000,Mercedes-Benz GLC 220 d Progressive,Diesel,Mumbai,Mercedes-Benz
6316,1235000,2018,70000,Tata Hexa XTA 4x2 7 STR,Diesel,Mumbai,Tata
6317,565000,2017,44329,Hyundai Grand i10 Sportz (O) AT 1.2 Kappa VTVT ,Petrol,Mumbai,Hyundai
6318,510000,2015,48286,Maruti Suzuki Swift Dzire ZXI,Petrol,Mumbai,Maruti Suzuki
6319,749000,2018,24975,Honda WR-V S MT Petrol,Petrol,Mumbai,Honda
6320,1485000,2016,59758,Toyota Innova Crysta 2.4 G 7 STR ,Diesel,Mumbai,Toyota
6321,365000,2016,22625,Renault Pulse RxL Petrol ,Petrol,Mumbai,Renault
6322,699000,2017,16540,Maruti Suzuki Baleno Zeta 1.2 AT,Petrol,Mumbai,Maruti Suzuki
6323,425000,2016,10046,Honda Brio S MT,Petrol,Mumbai,Honda
6324,595000,2016,41280,Hyundai Xcent S AT 1.2 (O),Petrol,Mumbai,Hyundai
6325,475000,2015,29390,Volkswagen Polo Highline1.2L (P),Petrol,Mumbai,Volkswagen
6326,215000,2016,2814,Tata Nano Twist XT,Petrol,Mumbai,Tata
6327,749000,2017,28771,Honda WR-V VX MT Petrol,Petrol,Mumbai,Honda
6328,265000,2010,24000,Maruti Suzuki Ritz VXI BS-IV,Petrol,Mumbai,Maruti Suzuki
6329,340000,2013,44380,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Mumbai,Hyundai
6330,675000,2016,58000,Skoda Rapid Style 1.5 TDI AT,Diesel,Mumbai,Skoda
6331,685000,2016,69380,Honda City V Diesel,Diesel,Mumbai,Honda
6332,445000,2016,39500,Maruti Suzuki Celerio VXi AMT ABS,Petrol,Mumbai,Maruti Suzuki
6333,925000,2012,74460,BMW 3 Series 320d Prestige,Diesel,Mumbai,BMW
6334,4550000,2017,42442,Mercedes-Benz GLE 250 d,Diesel,Mumbai,Mercedes-Benz
6335,1900000,2021,3000,Mahindra Thar LX 4-STR Hard Top Petrol AT,Petrol,Mumbai,Mahindra
6336,1550000,2011,107000,Audi Q7 3.0 TDI quattro Premium Plus,Diesel,Mumbai,Audi
6337,1100000,2019,13000,Maruti Suzuki Vitara Brezza ZDi Plus AGS,Diesel,Mumbai,Maruti Suzuki
6338,1045000,2020,36000,Maruti Suzuki Vitara Brezza ZDi,Diesel,Mumbai,Maruti Suzuki
6339,475000,2017,33000,Tata Tiago Revotron XZA ,Petrol,Mumbai,Tata
6340,951000,2016,19511,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Thane,Hyundai
6341,1485000,2016,59758,Toyota Innova Crysta 2.4 G 7 STR ,Diesel,Mumbai,Toyota
6342,3500000,2020,5550,BMW X1 sDrive20i SportX,Petrol,Mumbai,BMW
6343,1020000,2014,46000,Skoda Octavia Elegance 2.0 TDI AT,Diesel,Mumbai,Skoda
6344,7600000,2010,49000,Bentley Continental Flying Spur W12,Petrol,Mumbai,Bentley
6345,600000,2016,55000,Volkswagen Polo Highline1.5L (D),Diesel,Mumbai,Volkswagen
6346,565000,2016,79962,Mahindra Bolero SLE BS III,Diesel,Mumbai,Mahindra
6347,4195000,2017,25000,Mercedes-Benz E-Class E 220d Expression ,Diesel,Mumbai,Mercedes-Benz
6349,565000,2017,44329,Hyundai Grand i10 Sportz (O) AT 1.2 Kappa VTVT ,Petrol,Mumbai,Hyundai
6350,510000,2015,48286,Maruti Suzuki Swift Dzire ZXI,Petrol,Mumbai,Maruti Suzuki
6351,749000,2018,24975,Honda WR-V S MT Petrol,Petrol,Mumbai,Honda
6352,365000,2016,22625,Renault Pulse RxL Petrol ,Petrol,Mumbai,Renault
6353,699000,2017,16540,Maruti Suzuki Baleno Zeta 1.2 AT,Petrol,Mumbai,Maruti Suzuki
6354,425000,2016,10046,Honda Brio S MT,Petrol,Mumbai,Honda
6355,595000,2016,41280,Hyundai Xcent S AT 1.2 (O),Petrol,Mumbai,Hyundai
6356,475000,2015,29390,Volkswagen Polo Highline1.2L (P),Petrol,Mumbai,Volkswagen
6357,749000,2017,28771,Honda WR-V VX MT Petrol,Petrol,Mumbai,Honda
6358,340000,2013,44380,Hyundai Grand i10 Sportz 1.2 Kappa VTVT ,Petrol,Mumbai,Hyundai
6359,265000,2010,24000,Maruti Suzuki Ritz VXI BS-IV,Petrol,Mumbai,Maruti Suzuki
6360,925000,2012,74460,BMW 3 Series 320d Prestige,Diesel,Mumbai,BMW
6361,675000,2016,58000,Skoda Rapid Style 1.5 TDI AT,Diesel,Mumbai,Skoda
6362,685000,2016,69380,Honda City V Diesel,Diesel,Mumbai,Honda
6363,445000,2016,39500,Maruti Suzuki Celerio VXi AMT ABS,Petrol,Mumbai,Maruti Suzuki
6364,4550000,2017,42442,Mercedes-Benz GLE 250 d,Diesel,Mumbai,Mercedes-Benz
6365,215000,2016,2814,Tata Nano Twist XT,Petrol,Mumbai,Tata
